,time
0,0.0
1,2.26213151927
2,4.20934419168
3,6.04897959184
4,7.83133803103
5,9.59338908801
6,11.6770975057
7,13.5090581035
8,15.5647843367
9,17.5226188444
10,19.186778176
11,21.1446126838
12,23.1963718821
13,24.8644982485
14,27.2916099773
15,28.9759507148
16,31.2274603987
17,32.8426303855
18,34.5557790619
19,36.4979591837
20,38.0798811759
21,39.8267573696
22,41.2124163883
23,42.8765757199
24,44.4571428571
25,46.0091109323
26,48.1627288908
27,50.218455124
28,51.7847227302
29,53.4488820618
30,55.0875283447
31,56.6793089996
32,58.3755102041
33,60.0076276628
34,61.573895269
35,63.2380546006
36,64.9015873016
37,67.2516153415
38,68.8178829477
39,70.547845805
40,72.3419850616
41,74.201927844
42,75.7681954502
43,77.726029958
44,79.1944058388
45,81.0920634921
46,82.8163996782
47,84.1850340136
48,85.8510431652
49,87.1873015873
50,88.6899032014
51,90.2303854875
52,91.3329797869
53,93.2908142947
54,94.8290249433
55,96.1296743309
56,97.6959419371
57,99.4367346939
58,100.82847715
59,102.43446712
60,103.961012362
61,105.331496517
62,106.799872398
63,108.497959184
