,time
0,0.0
1,5.57755102041
2,10.7068027211
3,15.9585034014
4,21.3326530612
5,26.4573696145
6,31.4278911565
7,36.7204081633
8,42.0945578231
9,47.3326530612
10,52.7158730159
11,58.0900226757
12,63.4641723356
13,69.110430839
14,74.6070294785
15,79.8587301587
16,85.237414966
17,91.1058956916
18,96.1081632653
19,101.486848073
20,107.359863946
21,112.235147392
22,117.731746032
23,123.110430839
24,128.484580499
25,133.854195011
26,139.105895692
27,144.607029478
28,149.854195011
29,155.232879819
30,160.611564626
31,166.103628118
32,171.976643991
33,177.350793651
34,182.597959184
35,187.972108844
36,193.641043084
37,198.888208617
38,204.266893424
39,210.779365079
40,215.527664399
41,223.777097506
42,229.28276644
43,234.652380952
44,239.024263039
45,244.393877551
46,249.641043084
47,255.146712018
48,260.647845805
49,266.021995465
50,271.400680272
51,277.024263039
52,282.398412698
53,287.650113379
54,297.142176871
55,302.421088435
56,307.672789116
57,313.173922902
58,318.675056689
59,323.92675737
60,329.427891156
61,334.797505669
62,340.162585034
63,345.677324263
64,351.046938776
65,356.548072562
66,361.922222222
67,367.296371882
68,372.670521542
69,378.044671202
70,383.49138322
71,388.620634921
72,393.990249433
73,400.86553288
74,406.23968254
75,411.618367347
76,416.983446712
77,422.484580499
