,time
0,0.842857142857
1,5.65918367347
2,10.4392290249
3,15.3054421769
4,19.9947845805
5,24.6614512472
6,29.5367346939
7,34.0673469388
8,38.7884353741
9,43.6501133787
10,48.5480725624
11,53.5185941043
12,58.4619047619
13,63.7498866213
14,68.647845805
15,73.7544217687
16,78.9426303855
17,83.7181405896
18,88.5798185941
19,93.3145124717
20,98.2170068027
21,102.942630385
22,107.554875283
23,112.253287982
24,116.983446712
25,121.795238095
26,126.452834467
27,131.146712018
28,135.527664399
29,140.171655329
30,144.729478458
31,149.441496599
32,154.294104308
33,158.838321995
34,163.305442177
35,167.845124717
36,172.602494331
37,177.441496599
38,182.13537415
