,time
0,0.0174603174603
1,3.06961451247
2,6.35306122449
3,9.71360544218
4,13.0922902494
5,16.5253968254
6,19.8814058957
7,23.4052154195
8,26.8927437642
9,30.3213151927
10,33.7952380952
11,37.2419501134
12,40.8700680272
13,44.6750566893
14,48.2170068027
15,51.8723356009
16,55.5775510204
17,59.2873015873
18,62.9607709751
19,66.6931972789
20,70.3984126984
21,74.1217687075
22,77.9267573696
23,81.5775510204
24,85.3462585034
25,89.0151927438
26,92.5934240363
27,96.2759637188
28,99.7544217687
29,103.260090703
30,106.679591837
31,110.198866213
32,113.709070295
33,117.309977324
34,120.892743764
35,124.348526077
36,127.949433107
