,time
0,0.865532879819
1,3.76349206349
2,6.67505668934
3,9.36893424036
4,12.1897959184
5,15.1467120181
6,17.8723356009
7,20.6659863946
8,23.4324263039
9,26.2759637188
10,28.8609977324
11,31.7498866213
12,34.5843537415
13,37.2827664399
14,39.9811791383
15,42.625170068
16,45.2827664399
17,47.931292517
18,50.5571428571
19,53.3326530612
20,56.0673469388
21,58.8473922902
22,61.49138322
23,64.2079365079
24,66.9244897959
25,69.7317460317
26,72.5072562358
27,75.2555555556
28,78.0446712018
29,80.8428571429
