,time
0,0.0
1,4.60204081633
2,8.78344671202
3,12.7380952381
4,17.2959183673
5,21.3639455782
6,25.3820861678
7,29.6496598639
8,34.1439909297
9,38.6020408163
10,43.037414966
11,47.6541950113
12,52.529478458
13,59.2641723356
14,64.1167800454
15,68.1712018141
16,72.4206349206
17,76.3934240363
18,80.7199546485
19,85.0782312925
20,89.4274376417
21,94.1848072562
22,98.2755102041
23,102.592970522
24,107.091836735
25,111.967120181
26,116.701814059
27,121.078231293
28,125.568027211
29,130.311791383
30,134.896825397
31,139.178004535
32,143.450113379
33,147.926303855
34,152.697278912
35,157.445578231
36,162.071428571
37,166.429705215
38,170.969387755
39,176.257369615
40,180.747165533
41,185.227891156
42,189.563492063
43,193.958049887
44,198.284580499
45,202.493197279
46,207.069160998
47,211.740362812
48,216.080498866
49,220.515873016
50,224.797052154
51,229.223356009
52,233.763038549
53,238.103174603
54,242.484126984
55,246.97845805
56,251.264172336
57,255.250566893
58,259.300453515
59,263.871882086
60,268.148526077
61,272.624716553
62,276.87414966
63,281.264172336
