,time
0,0.0716553287982
1,2.85170068027
2,5.62267573696
3,8.41632653061
4,11.2507936508
5,14.0761904762
6,17.1464852608
7,20.316553288
8,23.241723356
9,26.2213151927
10,29.2145124717
11,32.1714285714
12,35.2009070295
13,38.293877551
14,41.3505668934
15,44.2621315193
16,47.219047619
17,50.2031746032
18,53.2734693878
19,56.2349206349
20,59.346031746
21,62.3664399093
22,65.219047619
23,68.0081632653
24,71.0965986395
25,74.1714285714
26,77.1736961451
27,80.212244898
28,83.1691609977
29,86.1623582766
30,89.1011337868
31,92.1850340136
32,95.1691609977
