,time
0,0.0
1,4.15782312925
2,9.14195011338
3,14.2666666667
4,19.6181405896
5,24.7700680272
6,29.9219954649
7,35.2145124717
8,40.2258503401
9,45.3142857143
10,50.6929705215
11,55.8267573696
12,61.1419501134
13,66.525170068
14,71.114739229
15,75.9174603175
16,80.8607709751
17,85.4367346939
18,90.1623582766
19,94.987755102
20,99.6
21,104.289342404
22,108.946938776
23,113.640816327
24,118.461678005
25,123.5138322
26,128.230385488
27,133.169160998
28,137.668027211
29,142.234920635
30,146.679365079
31,150.175963719
32,154.189569161
33,158.039909297
34,162.175963719
