,time
0,0.0
1,3.26893424036
2,7.39591836735
3,11.2916099773
4,15.4231292517
5,19.3324263039
6,23.3097505669
7,27.3278911565
8,30.9968253968
9,34.9650793651
10,38.8607709751
11,42.6340136054
12,46.5569160998
13,50.4480725624
14,54.0716553288
15,57.9900226757
16,61.6181405896
17,65.0421768707
18,68.7111111111
19,72.6113378685
20,76.3936507937
21,80.0943310658
22,83.4140589569
23,86.8244897959
24,90.5841269841
25,94.4707482993
26,98.3664399093
27,102.03537415
28,105.26893424
29,108.724716553
30,112.021768707
31,115.39138322
32,119.155555556
33,122.756462585
34,126.185034014
