,time
0,1.55918367347
1,5.88117913832
2,10.2757369615
3,14.570521542
4,18.9514739229
5,23.0058956916
6,27.2099773243
7,31.6408163265
8,36.0081632653
9,40.2621315193
10,44.4662131519
11,48.883446712
12,53.1419501134
13,57.577324263
14,61.7315192744
15,66.0897959184
16,70.5342403628
17,75.0149659864
18,79.2507936508
19,83.5637188209
20,87.5818594104
21,92.0081632653
22,96.3800453515
23,100.874376417
24,104.937868481
25,108.85170068
26,113.47755102
27,117.355102041
28,121.191836735
29,125.237188209
30,129.47755102
31,133.463945578
32,137.668027211
33,141.658956916
34,145.695238095
35,149.536507937
36,153.61814059
37,157.658956916
38,161.804081633
39,166.457142857
40,170.402721088
41,174.325623583
42,178.416326531
43,182.475283447
44,186.45260771
45,190.457142857
46,194.407256236
47,198.624943311
48,202.806349206
49,207.209977324
50,211.368707483
51,215.58185941
52,219.550113379
53,223.713378685
54,227.817687075
55,231.89478458
56,235.890249433
57,239.962811791
58,243.976417234
59,248.080725624
