,time
0,0.0446712018141
1,3.27369614512
2,6.97891156463
3,10.4392290249
4,13.90861678
5,17.6546485261
6,21.2600907029
7,25.0106575964
8,28.7566893424
9,32.625170068
10,36.5843537415
11,40.4301587302
12,44.162585034
13,47.8904761905
14,51.6501133787
15,55.2736961451
16,59.0650793651
17,62.7612244898
18,66.7385487528
19,70.5117913832
20,74.4120181406
21,78.058276644
22,81.7498866213
23,85.1784580499
24,88.7702947846
25,92.0990929705
26,95.7
27,99.3598639456
28,103.114965986
29,106.879138322
30,110.688662132
31,114.43015873
32,118.144444444
33,122.062811791
34,126.112698413
35,130.099092971
36,134.040136054
