,time
0,1.35510204082
1,6.8925170068
2,12.7292517007
3,18.0308390023
4,24.0126984127
5,30.5206349206
6,36.5614512472
7,42.7428571429
8,48.6113378685
9,54.8925170068
10,61.3823129252
11,66.8743764172
12,72.9922902494
13,78.7519274376
14,84.8108843537
15,91.0965986395
16,97.8857142857
17,104.960544218
18,113.137414966
19,121.645351474
20,127.908390023
21,133.79047619
22,139.70430839
23,145.949206349
24,152.924263039
25,159.423129252
26,165.609070295
27,172.207709751
28,179.463945578
29,185.93106576
30,192.901587302
31,199.908390023
32,205.708843537
33,211.70430839
34,217.990022676
35,224.071655329
36,231.482086168
37,238.479818594
38,247.926530612
