,time
0,0.148979591837
1,4.30770975057
2,8.12176870748
3,11.8678004535
4,15.8360544218
5,19.7045351474
6,23.5412698413
7,27.3780045351
8,31.1467120181
9,35.1648526077
10,38.8927437642
11,42.5072562358
12,46.1716553288
13,49.6183673469
14,52.9517006803
15,56.3666666667
16,59.9267573696
17,63.6637188209
18,67.2646258503
19,71.1240362812
20,74.9925170068
21,78.9879818594
22,83.0469387755
23,87.0650793651
24,90.8201814059
25,94.6977324263
26,98.670521542
27,102.412018141
28,106.23968254
29,109.885941043
30,113.854195011
31,117.40521542
32,121.600226757
