,time
0,1.15555555556
1,8.61587301587
2,16.1578231293
3,23.3142857143
4,30.5070294785
5,37.7950113379
6,45.2054421769
7,51.9492063492
8,60.2349206349
9,67.49569161
10,73.7541950113
11,79.5727891156
12,85.49569161
13,91.3823129252
14,97.3097505669
15,103.668027211
16,109.903854875
17,115.690702948
18,121.654421769
19,127.613605442
20,134.334693878
21,141.776870748
22,148.475283447
23,155.482086168
24,162.842630385
25,170.112471655
26,176.95600907
27,183.255328798
28,189.93106576
29,196.561451247
30,202.488888889
31,208.511564626
32,214.230385488
33,220.43446712
34,226.094331066
35,232.425396825
36,238.298412698
37,244.466213152
38,250.058049887
39,256.253061224
