,time
0,0.0
1,5.1693877551
2,10.0446712018
3,15.1603174603
4,20.416553288
5,25.1648526077
6,30.1671201814
7,35.2238095238
8,40.2306122449
9,45.2510204082
10,50.5027210884
11,55.3780045351
12,60.3802721088
13,66.752154195
14,71.6183673469
15,76.6206349206
16,81.7498866213
17,86.8746031746
18,91.8768707483
19,97.006122449
20,102.003854875
21,107.246485261
22,112.126303855
23,117.251020408
24,122.248752834
25,127.119501134
26,134.502721088
27,141.378004535
28,146.248752834
29,151.251020408
30,156.253287982
31,161.373469388
32,166.253287982
33,171.373469388
34,176.434693878
35,181.68185941
36,186.688662132
37,191.813378685
38,196.811111111
39,201.935827664
40,206.684126984
41,211.80430839
42,216.815646259
43,221.808843537
44,226.938095238
45,232.062811791
46,237.060544218
47,244.938095238
48,249.808843537
49,254.684126984
50,259.813378685
51,264.938095238
52,270.480045351
53,275.47324263
54,280.597959184
55,285.600226757
56,290.602494331
57,295.727210884
58,300.851927438
59,305.976643991
60,310.978911565
61,316.099092971
62,320.96984127
63,326.226077098
64,331.346258503
65,337.709070295
66,342.706802721
67,347.709070295
68,352.833786848
69,359.323582766
70,364.32585034
71,369.450566893
72,374.44829932
73,379.573015873
74,384.697732426
75,389.573015873
76,394.820181406
77,400.067346939
