,time
0,0.31201814059
1,4.68843537415
2,9.15102040816
3,13.346031746
4,17.5047619048
5,22.5433106576
6,27.7587301587
7,32.8970521542
8,38.6158730159
9,43.9174603175
10,49.2462585034
11,54.8607709751
12,60.5931972789
13,66.4072562358
14,72.2077097506
15,77.8630385488
16,83.80861678
17,89.2507936508
18,95.1419501134
19,101.414058957
20,108.026303855
21,113.890249433
22,120.039909297
23,126.266666667
24,132.624943311
25,138.584126984
26,144.012698413
27,150.135147392
28,154.915192744
29,160.189569161
30,165.917460317
31,170.774603175
32,175.940136054
33,180.692970522
34,186.334693878
35,191.844897959
36,197.323356009
37,202.824489796
38,208.076190476
39,213.404988662
