,time
0,0.207482993197
1,4.76984126984
2,10.3979591837
3,16.2573696145
4,23.0056689342
5,29.5816326531
6,35.8310657596
7,42.6065759637
8,50.0714285714
9,57.0782312925
10,64.2074829932
11,70.8741496599
12,79.1054421769
13,86.1757369615
14,93.9489795918
15,100.234693878
16,107.363945578
17,115.20521542
18,122.982993197
19,129.740362812
20,137.332199546
21,145.599773243
22,152.747165533
23,158.443310658
24,165.268707483
25,171.472789116
26,177.051020408
27,183.890022676
28,190.402494331
29,197.214285714
30,203.236961451
31,208.502267574
32,215.001133787
33,221.182539683
34,227.268707483
35,232.311791383
36,237.744897959
