,time
0,0.243990929705
1,3.5410430839
2,6.78820861678
3,10.1804988662
4,13.8403628118
5,16.9832199546
6,20.1532879819
7,23.1283446712
8,26.3664399093
9,29.4185941043
10,32.7609977324
11,35.8675736961
12,38.9741496599
13,42.3709750567
14,45.7133786848
15,48.7383219955
16,52.0807256236
17,55.3732426304
18,58.5160997732
19,61.6861678005
20,64.5977324263
21,67.5501133787
22,70.7428571429
23,74.3573696145
24,76.9151927438
25,79.8131519274
26,83.1011337868
27,86.1351473923
28,89.2780045351
29,92.4149212851
30,95.7859410431
31,99.0240362812
32,102.12154195
33,105.146485261
34,108.339229025
35,110.826404636
36,114.380045351
37,117.500226757
38,120.5569161
39,123.339063224
40,126.377851738
41,129.70430839
42,132.991685563
43,136.185034014
44,139.069262592
45,142.312018141
46,145.613605442
47,148.3643804
48,151.731519274
49,154.738321995
50,157.958276644
51,160.706575964
52,163.867573696
53,166.806349206
54,169.91292517
55,172.865306122
56,176.012698413
57,179.214512472
58,182.647619048
59,185.359637188
60,187.511126553
61,191.332426304
62,194.275736961
63,197.377777778
