,time
0,1.40068027211
1,4.50725623583
2,7.78616780045
3,10.8609977324
4,14.0219954649
5,17.2873015873
6,20.4755102041
7,23.8133786848
8,27.2782312925
9,30.752154195
10,34.1761904762
11,37.677324263
12,41.1829931973
13,44.670521542
14,48.1580498866
15,51.5820861678
16,55.0333333333
17,58.4437641723
18,61.8541950113
19,65.2827664399
20,68.670521542
21,72.0401360544
22,75.319047619
23,78.6160997732
24,81.8723356009
25,85.0605442177
26,88.2759637188
27,91.4868480726
28,94.5843537415
29,97.8950113379
30,101.096825397
31,104.226077098
32,107.396145125
33,110.539002268
