,time
0,1.05578231293
1,5.66802721088
2,11.0376417234
3,16.085260771
4,20.5659863946
5,25.1646258503
6,29.3959183673
7,33.7133786848
8,38.0761904762
9,42.7020408163
10,46.4798185941
11,50.3528344671
12,53.7224489796
13,57.3369614512
14,60.8517006803
15,64.316553288
16,67.3551020408
17,70.9106575964
18,74.5523809524
19,77.8857142857
20,81.6544217687
21,85.346031746
22,89.033106576
23,92.6068027211
24,96.6340136054
25,100.516099773
26,103.944671202
27,106.910657596
28,110.380045351
29,114.33015873
30,117.627210884
31,121.273469388
32,125.527437642
33,128.915192744
34,132.107936508
35,135.368707483
36,139.318820862
37,142.85170068
38,145.631746032
39,148.883446712
40,151.622675737
41,155.250793651
42,159.418594104
43,163.141950113
44,168.339229025
45,171.804081633
46,175.976417234
47,179.491156463
48,183.586394558
49,187.631746032
50,190.76553288
51,193.940136054
52,197.590929705
53,201.531972789
54,206.194104308
55,210.588662132
56,215.445804989
57,218.488888889
58,221.609070295
