,time
0,0.166666666667
1,4.08049886621
2,6.63378684807
3,10.0578231293
4,13.4455782313
5,17.0782312925
6,20.7471655329
7,24.3924731183
8,28.298185941
9,31.9081632653
10,35.2505668934
11,38.6156462585
12,41.8038548753
13,45.6451247166
14,49.3231292517
15,53.0873015873
16,56.6292517007
17,60.2845804989
18,63.6859410431
19,67.1054421769
20,70.4433106576
21,74.6383219955
22,78.3979591837
23,82.2074829932
24,85.8673469388
25,89.858276644
26,92.9693877551
27,96.7607709751
28,100.75170068
29,104.207482993
30,107.232426304
31,110.733560091
32,114.815192744
33,118.629251701
34,122.597505669
35,126.261904762
36,129.436507937
37,132.928571429
38,137.001133787
39,140.443310658
40,143.27324263
41,147.069160998
42,149.91723356
43,153.681405896
44,157.037414966
45,160.552154195
46,163.926303855
47,167.595238095
48,170.565759637
49,174.221088435
50,177.577097506
51,181.332199546
52,184.982993197
53,188.602040816
54,192.64739229
55,197.114512472
56,200.914965986
57,204.914965986
58,208.75170068
59,212.461451247
60,216.515873016
61,220.706349206
62,224.574829932
63,229.122461171
