,time
0,1.14671201814
1,4.04920634921
2,7.34172335601
3,10.9471655329
4,14.7113378685
5,18.5390022676
6,22.3666666667
7,26.0537414966
8,29.8950113379
9,33.6637188209
10,37.5775510204
11,41.319047619
12,45.1376417234
13,49.2600907029
14,53.2510204082
15,57.3326530612
16,61.4006802721
17,65.3326530612
18,69.4641723356
19,73.7544217687
20,77.7725623583
21,81.8814058957
22,85.573015873
23,89.6092970522
24,93.6138321995
25,97.110430839
26,100.815646259
27,104.729478458
28,108.375736961
29,111.790702948
