,time
0,0.0174603174603
1,4.39841269841
2,8.9335600907
3,12.9879818594
4,17.1693877551
5,20.9335600907
6,25.0015873016
7,28.9698412698
8,32.901814059
9,36.8473922902
10,40.8927437642
11,44.8609977324
12,49.1739229025
13,53.5548752834
14,57.8814058957
15,62.035600907
16,66.4800453515
17,70.647845805
18,74.879138322
19,79.2918367347
20,83.3825396825
21,87.2283446712
22,91.6410430839
23,95.6365079365
24,100.207936508
25,104.851927438
26,109.291836735
27,113.359863946
28,118.021995465
29,122.593424036
30,127.582086168
31,132.253287982
32,137.078684807
33,141.799773243
34,146.44829932
35,150.7430839
36,155.110430839
37,159.500453515
38,163.795238095
39,167.90861678
40,172.198866213
41,176.516326531
42,180.965306122
43,185.341723356
44,189.636507937
45,193.622902494
46,197.745351474
47,202.153514739
48,206.915419501
49,211.260090703
50,215.704535147
51,220.248752834
52,225.069614512
53,229.427891156
54,233.976643991
55,238.121768707
56,242.588888889
57,246.95170068
58,251.400680272
59,256.139909297
60,260.634240363
61,265.346258503
62,270.321315193
63,274.688662132
64,279.246485261
65,283.772562358
