,time
0,0.13537414966
1,4.82925170068
2,9.51859410431
3,14.4709750567
4,19.3145124717
5,24.0537414966
6,28.9199546485
7,33.6501133787
8,38.1943310658
9,42.9199546485
10,47.6727891156
11,52.3394557823
12,57.0741496599
13,62.035600907
14,66.856462585
15,71.5684807256
16,76.2442176871
17,81.0106575964
18,85.6818594104
19,90.4482993197
20,95.4142857143
21,100.108163265
22,104.629705215
23,109.514058957
24,114.112698413
25,118.366666667
26,122.244217687
27,126.965306122
28,131.740816327
29,136.371201814
30,142.085487528
31,146.702267574
32,151.359863946
33,155.745351474
34,159.713605442
35,164.22154195
36,168.303174603
37,172.915419501
38,177.731746032
39,182.289569161
40,186.734013605
41,191.582086168
42,196.162585034
43,200.647845805
44,204.974376417
45,209.432426304
46,214.062811791
47,218.684126984
48,223.36893424
49,227.758956916
50,232.162585034
51,236.84739229
52,241.645578231
53,246.090022676
54,250.452834467
55,254.856462585
56,260.316780045
57,264.702267574
58,269.305442177
59,273.749886621
60,277.89047619
61,282.217006803
62,286.883673469
63,291.323582766
64,295.246485261
65,299.083219955
66,303.663718821
67,307.917687075
68,312.03106576
69,316.248752834
70,320.275963719
71,324.96984127
72,329.187528345
73,332.792970522
74,337.105895692
75,341.237414966
76,345.17845805
77,348.879138322
