,time
0,0.0489795918367
1,3.64988662132
2,7.78594104308
3,12.2485260771
4,16.3392290249
5,20.4752834467
6,24.3210884354
7,28.4344671202
8,32.3664399093
9,36.5569160998
10,40.779138322
11,45.0149659864
12,49.033106576
13,53.2326530612
14,57.4594104308
15,61.4820861678
16,65.3732426304
17,69.3959183673
18,73.3777777778
19,77.3369614512
20,81.2916099773
21,85.1419501134
22,89.2054421769
23,92.9333333333
24,96.5886621315
25,100.189569161
26,103.835827664
27,107.677097506
28,111.386848073
29,115.400453515
30,119.473015873
