,time
0,1.07868480726
1,2.66902364291
2,4.19433106576
3,5.65471110786
4,7.14755484034
5,8.50468550622
6,10.1489795918
7,11.5808483489
8,13.1641674591
9,14.670521542
10,16.1046172352
11,17.6426986565
12,19.0903047001
13,20.4709750567
14,21.8045660319
15,23.3878851421
16,24.8354911857
17,26.4346938776
18,27.8664163395
19,29.4497354497
20,30.8973414933
21,32.520861678
22,33.9282666472
23,35.5115857574
24,37.0496671787
25,38.4520355334
26,40.1399092971
27,41.7091491316
28,43.1115174863
29,44.6043612188
30,46.1424426401
31,47.573015873
32,48.9019416608
