,time
0,0.0
1,3.85396825397
2,7.57732426304
3,11.2598639456
4,15.137414966
5,19.0603174603
6,22.987755102
7,26.6566893424
8,30.7519274376
9,34.8063492063
10,38.7428571429
11,42.5750566893
12,46.5433106576
13,50.7972789116
14,55.0648526077
15,58.6566893424
16,62.5160997732
17,66.1306122449
18,69.8448979592
19,73.4594104308
20,76.9424036281
21,80.4752834467
22,84.2303854875
23,87.7995464853
24,91.4185941043
25,95.2326530612
26,99.6498866213
27,103.051247166
28,106.5569161
29,109.885714286
30,113.445804989
31,116.992290249
32,120.579591837
33,124.266666667
34,128.407256236
35,131.899319728
36,135.40952381
37,139.16462585
38,142.711111111
39,146.815419501
40,150.470748299
41,153.835827664
42,157.259863946
43,160.883446712
44,164.302947846
45,167.990022676
46,171.26893424
47,174.53877551
48,177.6
49,180.806349206
50,184.343764172
51,187.776870748
52,191.209977324
53,194.5569161
54,198.266666667
55,201.522902494
56,204.815419501
57,208.357369615
58,211.849433107
59,215.196371882
60,218.416326531
61,221.622675737
62,224.85170068
63,227.990022676
