,time
0,0.0
1,3.33696145125
2,6.38004535147
3,9.38231292517
4,12.4163265306
5,15.5092970522
6,18.4707482993
7,21.5047619048
8,24.5387755102
9,27.4140589569
10,30.3210884354
11,33.3732426304
12,36.4662131519
13,39.2054421769
14,42.6158730159
15,45.7541950113
16,48.9650793651
17,52.3074829932
18,55.4866213152
19,58.7519274376
20,61.8675736961
21,65.0013605442
22,68.1850340136
23,71.3596371882
24,74.5387755102
25,77.7451247166
26,80.9514739229
27,84.0489795918
28,86.8063492063
29,89.935600907
30,93.1691609977
31,96.316553288
32,99.5092970522
33,102.189569161
34,105.368707483
35,108.470748299
36,111.568253968
37,114.733786848
38,117.867573696
39,120.978684807
40,123.980952381
41,127.046712018
42,129.840362812
43,132.97414966
44,136.067120181
45,139.250793651
46,142.271201814
47,145.386848073
48,148.461678005
49,151.577324263
50,154.588662132
51,157.400453515
52,160.516099773
53,163.636281179
54,166.688435374
55,169.772335601
56,172.824489796
57,175.785941043
58,178.824489796
59,181.79047619
