,time
0,0.289569160998
1,1.90163281561
2,3.6946008989
3,5.65918367347
4,7.33486943164
5,9.18216988109
6,11.0294703305
7,13.0397678785
8,14.9517006803
9,16.2997098481
10,18.2556750299
11,20.1573078455
12,21.7770975057
13,23.1455879843
14,25.1558855322
15,27.0575183478
16,29.0922902494
17,30.9151163452
18,32.6537520624
19,34.520861678
20,36.1853558628
21,37.9239915799
22,39.9448979592
23,41.7815895773
24,43.5911564626
25,45.3131933777
26,47.2148261933
27,49.1707913751
28,51.0242630385
29,52.6480628094
30,54.8213574558
31,56.7249433107
32,58.5702907208
