,time
0,0.139405391786
1,2.06281179138
2,3.73494583018
3,5.98689846309
4,7.93129251701
5,9.61199294533
6,11.3696145125
7,13.0723104056
8,14.5553036029
9,16.1671201814
10,17.6311413454
11,19.3338372386
12,21.0605442177
13,22.574452003
14,24.0025195263
15,25.5953640716
16,27.2102040816
17,28.781053162
18,30.5027210884
19,32.1864449483
20,33.7243638196
21,35.2736961451
22,36.6354245402
23,38.2804988662
24,39.6563366087
25,41.19425548
26,42.8383219955
27,44.2700932225
28,45.8080120937
29,47.291005291
30,48.8473922902
31,50.3119173595
32,51.8498362308
33,53.5004535147
34,54.7608969514
35,56.4664399093
36,57.8367346939
37,59.5866213152
