,time
0,0.0857142857143
1,3.70476190476
2,7.62766439909
3,11.2648526077
4,15.1696145125
5,18.9428571429
6,22.829478458
7,26.6752834467
8,30.5664399093
9,34.4303854875
10,38.2353741497
11,42.2671201814
12,46.2807256236
13,50.4031746032
14,54.5573696145
15,58.6616780045
16,62.7795918367
17,66.7977324263
18,70.9882086168
19,75.1514739229
20,79.3600907029
21,83.8907029478
22,88.1174603175
23,92.8022675737
24,97.441723356
25,101.727437642
26,106.203628118
27,110.788662132
28,115.351020408
29,119.654875283
30,123.81814059
31,128.049433107
32,132.004081633
