,time
0,0.00664399092971
1,1.37239005519
2,2.78399125481
3,4.27875283447
4,5.60719365404
5,7.0580059981
6,8.53272108844
7,9.8419972529
8,11.3320207414
9,12.5867773633
10,14.0768008518
11,15.4491909069
12,16.9408843537
13,18.3900267395
14,19.6055722169
15,20.8603288388
16,22.2107256236
17,23.5266866603
18,24.9046031746
19,26.1538333374
20,27.5894104308
21,28.9378245922
22,30.3830612245
23,31.721815847
24,33.1132199546
25,34.3489625241
26,35.603719146
27,36.8976869123
28,38.3104988662
29,39.5640447338
30,40.8580125001
31,42.1911914109
32,43.4624263039
