,time
0,0.0
1,3.33242630385
2,7.65269091508
3,11.2734693878
4,15.2235827664
5,18.9333333333
6,23.010430839
7,27.70430839
8,32.2575963719
9,36.0399092971
10,39.8902494331
11,44.2802721088
12,48.0172335601
13,51.4412698413
14,54.9605442177
15,58.5070294785
16,62.1578231293
17,65.9129251701
18,69.8040816327
19,73.6952380952
20,77.5455782313
21,81.0467120181
22,84.8335600907
23,88.6022675737
24,92.4253968254
25,95.9854875283
26,99.4866213152
27,102.937868481
28,106.511564626
29,109.749659864
30,113.522902494
31,117.804081633
32,121.16462585
33,124.280272109
34,127.708843537
35,130.878911565
