,time
0,1.15578231293
1,6.77029478458
2,11.5684807256
3,16.0718820862
4,20.6387755102
5,25.1965986395
6,29.7090702948
7,33.9857142857
8,38.4074829932
9,42.498185941
10,46.6160997732
11,50.8111111111
12,55.2963718821
13,59.7
14,64.0219954649
15,68.2623582766
16,72.3167800454
17,76.5526077098
18,80.9108843537
19,85.4233560091
20,89.7544217687
21,93.9176870748
22,98.543537415
23,103.119501134
24,107.319047619
25,111.768027211
26,115.867800454
27,120.348526077
28,124.897278912
29,129.373469388
30,133.668253968
31,138.357596372
32,142.679591837
33,147.155782313
34,151.582086168
35,155.668253968
36,160.162585034
37,164.203401361
