,time
0,1.01792114695
1,2.57074829932
2,3.94444444444
3,5.38649940263
4,6.87096774194
5,8.41201814059
6,9.79749103943
7,11.2918367347
8,12.6816009558
9,14.1716553288
10,15.4808841099
11,17.0077658303
12,18.393877551
13,19.6798088411
14,21.2646258503
15,22.6487455197
16,23.8787335723
17,25.364399093
18,26.7204301075
19,28.1489795918
20,29.4348864994
21,30.901814059
22,32.1069295102
23,33.5489844683
24,34.9244897959
25,36.178614098
26,37.7090702948
27,38.935483871
28,40.3775388292
29,41.7997732426
30,43.0495818399
31,44.4619047619
32,45.8064516129
