,time
0,0.284807256236
1,5.85850340136
2,11.8448979592
3,17.980952381
4,23.7814058957
5,28.8925170068
6,34.6612244898
7,39.2009070295
8,43.9945578231
9,48.779138322
10,53.2961451247
11,57.9310657596
12,61.9990929705
13,66.2575963719
14,71.2961451247
15,76.8879818594
16,81.9174603175
17,87.4503401361
18,92.4299319728
19,98.0716553288
20,103.681632653
21,109.241723356
22,114.507029478
23,120.126077098
24,125.028571429
25,129.690702948
26,134.389115646
27,139.441269841
28,144.783673469
29,150.216780045
30,155.26893424
31,160.652154195
32,165.545578231
33,171.463945578
34,175.93106576
35,180.611337868
36,184.85170068
37,189.123809524
38,193.609070295
39,198.34829932
40,202.97414966
41,207.663492063
42,212.461678005
43,216.897052154
44,220.987755102
45,226.117006803
46,230.584126984
47,234.842630385
48,239.459410431
49,244.307482993
50,248.910657596
51,253.377777778
52,258.071655329
53,262.615873016
54,267.72244898
55,272.457142857
56,276.892517007
57,280.86984127
58,285.450340136
