,time
0,0.0174603174603
1,3.89954648526
2,7.53673469388
3,11.0741496599
4,15.0741496599
5,19.1240362812
6,23.2464852608
7,27.4052154195
8,31.6229024943
9,35.9176870748
10,40.0401360544
11,44.4709750567
12,48.7249433107
13,53.006122449
14,57.5458049887
15,61.9721088435
16,66.5752834467
17,71.2011337868
18,75.6319727891
19,79.8768707483
20,84.2532879819
21,88.5480725624
22,93.0741496599
23,97.6863945578
24,102.316780045
25,106.802040816
26,111.210204082
27,115.90861678
28,120.443764172
29,124.942630385
30,129.477777778
31,134.017460317
32,138.44829932
33,142.960770975
34,147.817913832
35,152.121768707
36,156.162585034
