,time
0,0.162585034014
1,5.52766439909
2,10.1263038549
3,14.8927437642
4,19.7498866213
5,23.8451247166
6,28.4120181406
7,33.1557823129
8,38.5662131519
9,44.3666666667
10,49.7453514739
11,55.1648526077
12,60.6070294785
13,66.7793650794
14,71.8503858533
15,77.6859501865
16,84.0673469388
17,89.5684807256
18,94.9108843537
19,99.1376417234
20,104.897278912
21,110.03106576
22,115.201133787
23,120.452834467
24,125.654648526
25,130.266893424
26,134.55260771
27,139.518594104
28,143.885941043
29,148.95170068
30,153.346258503
31,157.777097506
32,162.493650794
33,166.398412698
34,170.652380952
35,175.650113379
