,time
0,0.0
1,4.5977324263
2,9.84489795918
3,14.8426303855
4,19.9673469388
5,24.8426303855
6,29.8585034014
7,34.7428571429
8,39.4458049887
9,43.5546485261
10,47.9900226757
11,52.3709750567
12,57.1782312925
13,61.8358276644
14,65.8766439909
15,70.4616780045
16,74.7111111111
17,78.9015873016
18,82.7609977324
19,87.0149659864
20,91.5365079365
21,95.6589569161
22,99.9083900227
23,103.749659864
24,107.395918367
25,111.364172336
26,115.940136054
27,120.085260771
28,124.525170068
29,128.797278912
30,133.228117914
31,137.123809524
32,141.527437642
33,146.044444444
34,150.470748299
35,154.824489796
36,159.205442177
37,163.232653061
38,167.522902494
39,172.960544218
40,177.463945578
41,181.37324263
42,185.604535147
43,189.795011338
44,193.926530612
45,198.107936508
46,202.520634921
47,206.969614512
48,211.341496599
49,215.967346939
50,219.745124717
51,224.86984127
52,228.987755102
53,232.738321995
54,236.615873016
55,240.380045351
56,244.284807256
57,247.740589569
58,251.740589569
59,256.13968254
60,260.892517007
61,265.042176871
62,269.781405896
63,274.66122449
64,278.683900227
65,283.681632653
66,287.940136054
67,292.180498866
68,296.565986395
69,301.318820862
70,305.613605442
71,310.117006803
72,314.992290249
73,319.953741497
74,324.325623583
75,327.885714286
76,332.751927438
77,336.262131519
