,time
0,0.00664399092971
1,1.2140296979
2,2.8456462585
3,4.33582034965
4,5.80999926852
5,7.42509234877
6,9.01798185941
7,10.4601665935
8,11.983968254
9,13.305548698
10,14.8139002268
11,16.0967330481
12,17.5621995465
13,18.9421151525
14,20.324157889
15,21.7617460317
16,23.115342239
17,24.6328793614
18,26.088276644
19,27.4782614659
20,28.9686997111
21,30.5236507937
22,31.9224773243
23,33.4805668934
24,34.8491560603
25,36.3124954283
26,37.7436054422
27,39.049482024
28,40.512821392
29,41.97616076
30,43.4941723356
31,44.9570372504
32,46.4148072562
33,47.8566171092
34,49.3199564772
35,50.7832958452
36,52.2470068027
