,time
0,0.0462190037305
1,1.39038841343
2,2.87541950113
3,4.40289664253
4,5.8705288567
5,7.26544217687
6,8.57406188282
7,10.041694097
8,11.3833560091
9,12.7452271231
10,14.0583717358
11,15.3715163485
12,16.6033106576
13,17.8433179724
14,19.0792187843
15,20.3151195962
16,21.66
17,22.8255431205
18,24.3704191354
19,25.6835637481
20,27.0250793651
21,28.3098529734
22,29.7002413869
23,31.0906298003
24,32.353877551
25,33.6782971253
26,35.0300636384
27,36.343208251
28,37.533015873
29,38.8536317753
30,40.166776388
31,41.4196371882
32,42.6771999122
