,time
0,0.524809206837
1,2.85646258503
2,4.9200863141
3,7.15052544315
4,9.31536342135
5,11.4146002487
6,13.7762416795
7,15.9494331066
8,18.1715187867
9,20.2707556141
10,22.4355935923
11,24.6004315705
12,26.8927437642
13,28.864506376
14,31.2419501134
15,33.390985785
16,35.4902226123
17,37.5894594397
18,39.9040816327
19,42.1159388487
20,44.1495745252
21,46.3144125034
22,48.5662131519
23,50.5784873089
24,52.8745275888
25,55.1376417234
26,57.4188208617
27,59.5002438251
28,61.6650818033
29,63.6987174798
30,65.9494331066
31,67.9627922854
32,70.1988662132
33,71.8988613366
