,time
0,1.15578231293
1,4.36213151927
2,7.71360544218
3,11.0378684807
4,14.4845804989
5,17.8723356009
6,21.1376417234
7,24.5571428571
8,27.9902494331
9,31.4097505669
10,34.8746031746
11,38.4301587302
12,41.7952380952
13,45.2646258503
14,48.5934240363
15,51.9630385488
16,55.3099773243
17,58.4301587302
18,61.7090702948
19,65.1013605442
20,68.416553288
21,71.6501133787
22,74.9789115646
23,78.2532879819
24,81.3780045351
25,84.6206349206
26,88.0446712018
27,91.3326530612
28,94.4573696145
29,97.7634920635
30,101.137641723
31,104.235147392
