,time
0,1.32335600907
1,4.84716553288
2,8.03990929705
3,11.2825396825
4,14.5795918367
5,17.8811791383
6,20.9922902494
7,24.0943310658
8,27.3505668934
9,30.5886621315
10,33.8358276644
11,37.0195011338
12,40.3392290249
13,43.3823129252
14,46.7383219955
15,49.980952381
16,53.2326530612
17,56.4662131519
18,59.7859410431
19,63.1736961451
20,66.4253968254
21,69.7405895692
22,73.033106576
23,76.3482993197
24,79.4866213152
25,82.4299319728
26,85.8403628118
27,89.1238095238
28,92.3346938776
29,95.49569161
30,98.7247165533
31,101.867573696
32,104.779138322
33,107.867573696
34,111.005895692
35,114.194104308
36,117.214512472
37,120.24399093
38,122.965079365
39,126.24399093
40,129.473015873
41,132.679365079
42,135.740589569
43,138.946938776
44,142.089795918
45,144.588662132
46,147.645351474
47,150.842630385
48,154.021768707
49,157.055782313
50,160.12154195
51,162.715646259
52,165.745124717
53,168.788208617
54,171.645351474
55,174.207709751
56,177.092063492
57,179.527437642
58,182.411791383
59,185.082993197
