,time
0,0.112698412698
1,3.73596954877
2,8.29410430839
3,12.6024943311
4,16.9244897959
5,21.4278911565
6,26.1988662132
7,31.2873015873
8,35.4868480726
9,39.8088435374
10,49.0560090703
11,53.3054421769
12,57.8315192744
13,62.8882086168
14,66.7476190476
15,71.3099773243
16,75.5367346939
17,80.0900226757
18,84.2336600928
19,88.5934240363
20,92.9879818594
21,97.4551020408
22,101.568558799
23,107.096825397
24,111.523129252
25,116.313185285
26,120.652380952
27,125.464172336
28,130.362131519
29,135.378004535
30,139.695464853
31,144.539002268
32,149.110430839
33,153.641043084
34,158.271428571
35,163.096825397
36,167.781632653
37,172.507256236
38,176.901814059
39,181.667745925
40,186.824716553
41,191.600226757
42,196.099092971
43,200.829251701
44,205.409750567
45,209.949433107
46,214.498185941
47,218.897278912
48,223.654648526
49,228.130839002
50,232.439229025
51,237.228344671
52,241.772562358
53,245.972108844
54,250.480045351
55,255.427891156
56,259.375912539
57,263.482312925
58,267.713605442
59,272.543537415
60,276.910062955
61,281.142176871
62,285.722675737
