,time
0,0.0
1,2.44807256236
2,5.21451247166
3,7.8358276644
4,11.0376417234
5,13.473015873
6,16.0988662132
7,18.8154195011
8,21.8902494331
9,24.629478458
10,27.5682539683
11,30.1351473923
12,32.8063492063
13,35.4503401361
14,38.0988662132
15,40.7655328798
16,43.6725623583
17,46.2077097506
18,48.629478458
19,51.6272108844
20,54.2349206349
21,56.8607709751
22,59.5138321995
23,62.2485260771
24,64.9424036281
25,67.5455782313
26,70.3074829932
27,72.8607709751
28,75.3868480726
29,77.9718820862
30,80.6702947846
31,83.2145124717
32,85.8721088435
33,88.4390022676
34,90.887083059
35,93.6589569161
36,96.1941043084
37,98.9287981859
38,101.531972789
39,104.2578085
40,106.692970522
41,109.237188209
42,111.844897959
43,114.624943311
44,117.055782313
45,119.613605442
46,122.135147392
47,124.620408163
48,127.291609977
49,129.858503401
50,132.425396825
51,135.123809524
52,137.663492063
53,140.257596372
54,142.942403628
55,145.329066394
56,148.171428571
57,150.792743764
58,153.296145125
59,155.853968254
60,158.384580499
61,160.674371541
62,163.37324263
63,165.976417234
