,time
0,0.0
1,2.96961451247
2,5.93560090703
3,8.90158730159
4,11.9038548753
5,14.8743764172
6,17.7587301587
7,20.5614512472
8,23.2961451247
9,26.0807256236
10,29.0149659864
11,31.9537414966
12,34.8698412698
13,37.8176870748
14,40.7337868481
15,43.6272108844
16,46.4888888889
17,49.4004535147
18,52.2439909297
19,55.1011337868
20,57.7678004535
21,60.5342403628
22,63.2825396825
23,66.062585034
24,68.5841269841
25,71.346031746
26,74.1487528345
27,77.2099773243
28,79.9537414966
29,82.8380952381
30,85.7587301587
31,88.5297052154
32,91.1918367347
33,93.8585034014
34,96.6975056689
35,99.5138321995
36,101.985487528
37,104.624943311
38,107.26893424
39,110.062585034
40,112.751927438
41,115.219047619
42,118.026303855
43,120.66122449
44,123.250793651
45,125.917460317
46,128.6430839
47,131.219047619
48,133.953741497
49,136.692970522
50,139.341496599
51,141.999092971
52,144.606802721
53,147.237188209
54,149.799546485
55,152.216780045
56,154.724716553
57,157.350566893
58,159.781405896
59,162.302947846
60,164.742857143
61,167.110204082
62,169.70430839
63,172.343764172
