,time
0,0.389342403628
1,3.39614512472
2,6.31678004535
3,9.18299319728
4,12.2079365079
5,15.1512471655
6,17.90861678
7,21.1648526077
8,24.1761904762
9,27.237414966
10,30.0492063492
11,33.5231292517
12,36.6931972789
13,40.0129251701
14,43.5276643991
15,46.3077097506
16,49.49138322
17,52.2079365079
18,55.364399093
19,58.4210884354
20,61.2011337868
21,64.0537414966
22,66.9154195011
23,69.9358276644
24,73.0151927438
25,76.2260770975
26,79.5866213152
27,82.2306122449
28,85.0741496599
29,87.8224489796
30,90.8609977324
31,93.8678004535
32,96.8428571429
33,100.094557823
34,103.142176871
35,105.881405896
36,108.992517007
37,112.112698413
38,115.38707483
39,119.010657596
40,122.588888889
41,125.636507937
42,128.938095238
43,131.904081633
44,134.96984127
45,137.872335601
46,141.287301587
47,144.770294785
48,147.550340136
49,151.015192744
50,153.867800454
51,156.747619048
52,159.373469388
53,162.244217687
54,165.953968254
55,168.507256236
56,171.196598639
57,173.922222222
58,177.518594104
59,180.185260771
60,182.752154195
61,186.470975057
62,189.545804989
63,192.607029478
