,time
0,0.711111111111
1,6.93786848073
2,12.9696145125
3,19.1238095238
4,25.1328798186
5,30.3891156463
6,35.5954648526
7,40.443537415
8,45.1283446712
9,50.2213151927
10,56.0036281179
11,61.853968254
12,67.2553287982
13,73.0603174603
14,78.6068027211
15,84.801814059
16,91.7814058957
17,99.7179138322
18,106.570521542
19,113.518367347
20,119.817687075
21,126.298412698
22,132.66122449
23,138.602267574
24,144.928798186
25,151.169160998
26,156.792743764
27,162.842630385
28,168.770068027
29,174.996825397
30,181.033106576
31,187.105668934
32,193.713378685
33,199.28707483
34,204.361904762
35,209.300680272
36,213.522902494
37,218.216780045
38,223.39138322
39,228.398185941
40,234.089795918
41,237.37324263
42,242.860770975
43,247.191836735
44,251.028571429
45,255.586394558
46,261.459410431
47,266.375510204
48,271.259863946
49,277.173696145
50,282.339229025
51,287.436734694
52,293.649886621
53,298.706575964
54,303.609070295
55,308.253061224
56,313.949206349
57,318.520634921
58,323.550113379
