,time
0,0.0383900226757
1,1.30630531783
2,2.76401360544
3,3.95850096311
4,5.28555555556
5,6.41277156024
6,7.84337868481
7,9.06496720552
8,10.4012018141
9,11.5588228123
10,12.9771655329
11,14.2506034672
12,15.4777387658
13,16.7840440836
14,18.088276644
15,19.3174847
16,20.550861678
17,21.8113403067
18,23.0780606149
19,24.4239509424
20,25.7662811791
21,26.9178065491
22,28.3331746032
23,29.6095872041
24,30.9046031746
25,32.1430278204
26,33.4889181479
27,34.7556384561
28,36.0066439909
29,37.2494940629
30,38.6823809524
31,39.9016897081
32,41.2583446712
33,42.4747153342
34,43.83430839
