,time
0,1.23287981859
1,2.86063768399
2,4.45509147506
3,6.02653061224
4,7.64399905721
5,9.05087004933
6,10.6453238404
7,12.2396825397
8,13.7404400231
9,15.2879981144
10,16.788660506
11,18.3831142971
12,19.9267573696
13,21.43133478
14,22.9788928714
15,24.479555263
16,25.9802176546
17,27.5746714456
18,28.9815424378
19,30.6228919286
20,32.2714285714
21,33.8586952105
22,35.3124619023
23,36.7662285942
24,38.4074829932
25,39.7675533774
26,41.4557985679
27,42.9564609595
28,44.4571233511
29,46.0046814425
30,47.5053438341
31,49.1376417234
32,50.6004600167
