,time
0,1.79977324263
1,3.54838709677
2,5.2380952381
3,7.04045058884
4,8.67383512545
5,10.3575963719
6,11.8279569892
7,13.5594104308
8,15.1510496672
9,16.8407578085
10,18.4178187404
11,20.051203277
12,21.6410430839
13,23.2616487455
14,24.7823860727
15,26.3594470046
16,28.0718820862
17,29.5698924731
18,31.2419501134
19,32.7240143369
20,34.3757369615
21,35.7654889913
22,37.4868480726
23,39.1449052739
24,40.7782898105
25,42.4116743472
26,43.8760880696
27,45.565796211
28,47.1991807476
29,48.7199180748
30,50.2969790067
31,52.4210884354
32,53.9016897081
33,55.47875064
34,57.3937532002
35,59.237414966
36,60.7731694828
