,time
0,0.384580498866
1,5.49115646259
2,10.4163265306
3,15.8675736961
4,21.4231292517
5,26.4752834467
6,31.6
7,38.4344671202
8,45.0875283447
9,49.033106576
10,54.6793650794
11,60.4027210884
12,65.853968254
13,71.6272108844
14,77.6544217687
15,83.8267573696
16,90.189569161
17,96.7972789116
18,103.282539683
19,109.754195011
20,115.613605442
21,121.069387755
22,126.216780045
23,130.85170068
24,135.754195011
25,140.652154195
26,145.699773243
27,149.980952381
28,155.146485261
29,160.429931973
30,165.917460317
31,171.713378685
32,177.731519274
33,185.051247166
34,192.334357399
35,199.019501134
