,time
0,0.0124716553288
1,4.43424036281
2,8.80158730159
3,13.014739229
4,17.1598639456
5,21.2233560091
6,25.6360544218
7,29.7902494331
8,34.0034013605
9,38.5022675737
10,42.2528344671
11,45.8945578231
12,50.0396825397
13,54.3480725624
14,58.7517006803
15,63.0102040816
16,67.522675737
17,71.6496598639
18,76.0124716553
19,80.1167800454
20,84.0532879819
21,88.6247165533
22,93.0600907029
23,97.2596371882
24,101.685941043
25,106.026077098
26,110.819727891
27,115.091836735
28,119.268707483
29,123.236961451
30,127.468253968
31,131.713151927
32,135.558956916
33,139.536281179
34,143.391156463
35,147.445578231
36,151.577097506
37,155.558956916
38,159.37755102
39,163.767573696
40,168.121315193
41,172.470521542
42,176.76984127
43,180.815192744
44,185.227891156
45,189.450113379
46,193.763038549
47,197.817460317
48,201.790249433
49,205.912698413
50,210.320861678
51,214.520408163
52,218.996598639
53,222.85600907
54,226.538548753
55,230.719954649
56,234.760770975
57,238.706349206
58,242.747165533
59,246.674603175
60,250.552154195
61,254.579365079
62,258.697278912
63,262.797052154
