,time
0,0.0671201814059
1,4.87437641723
2,9.81768707483
3,14.7882086168
4,19.3823129252
5,23.980952381
6,28.7065759637
7,33.6816326531
8,38.6702947846
9,43.473015873
10,49.4095238095
11,54.3845804989
12,59.4594104308
13,64.6702947846
14,69.264399093
15,74.293877551
16,79.5319727891
17,84.5024943311
18,89.3188208617
19,94.2757369615
20,99.2371882086
21,104.021768707
22,108.86984127
23,112.983219955
24,117.377777778
25,121.178231293
26,125.726984127
27,130.439002268
28,135.205442177
29,139.999092971
30,145.151020408
31,150.080725624
32,154.774603175
33,159.332426304
34,164.012698413
35,168.992290249
36,174.094331066
37,180.157823129
38,184.978684807
39,189.953741497
40,194.856235828
41,199.681632653
42,205.255328798
43,210.343764172
44,215.30521542
45,220.230385488
46,225.30521542
47,230.12154195
48,235.273469388
49,240.33015873
50,245.291609977
51,250.22585034
52,255.355102041
53,260.407256236
54,265.219047619
55,270.198639456
56,275.341496599
57,280.248526077
58,285.368707483
59,290.425396825
60,295.37324263
61,300.248526077
62,305.191836735
63,310.008163265
64,315.014965986
65,320.810884354
66,325.613605442
67,330.253061224
68,335.010430839
69,340.275736961
70,345.382312925
71,350.248526077
72,354.897052154
73,359.486621315
74,363.926530612
75,368.375510204
76,372.74739229
77,377.427664399
