,time
0,1.30090702948
1,7.26462585034
2,13.3009070295
3,19.9675736961
4,26.6342403628
5,33.3507936508
6,40.3439909297
7,47.468707483
8,54.4573696145
9,62.3984126984
10,69.9040816327
11,77.7090702948
12,85.3371882086
13,92.9335600907
14,100.987981859
15,109.350793651
16,117.668253968
17,125.672789116
18,133.47324263
19,141.142176871
20,148.416553288
21,156.126303855
22,164.01292517
23,172.139909297
24,179.881405896
25,187.50952381
26,195.237414966
27,203.092290249
28,210.906349206
29,218.947165533
30,226.724943311
31,234.983446712
32,243.028798186
