,time
0,0.0537414965986
1,4.73854875283
2,9.69546485261
3,15.1013605442
4,20.1489795918
5,24.9653061224
6,29.5276643991
7,34.3031746032
8,38.7612244898
9,43.1557823129
10,47.9766439909
11,53.0015873016
12,58.1353741497
13,63.2419501134
14,68.9154195011
15,74.0673469388
16,79.2918367347
17,84.7113378685
18,89.6319727891
19,94.6659863946
20,99.3281179138
21,104.63877551
22,110.103628118
23,115.450566893
24,120.987981859
25,126.597959184
26,132.584353741
27,138.198866213
28,144.362131519
29,149.686394558
30,155.49138322
31,161.545804989
32,167.350793651
