,time
0,0.0
1,4.5612244898
2,9.45918367347
3,14.2664399093
4,18.8469387755
5,23.5725623583
6,27.9761904762
7,32.3253968254
8,37.0011337868
9,41.6678004535
10,46.3480725624
11,50.8741496599
12,55.9807256236
13,60.7380952381
14,66.5975056689
15,71.2414965986
16,76.1349206349
17,80.9829931973
18,85.6768707483
19,91.4637188209
20,95.9036281179
21,100.633786848
22,105.114512472
23,109.862811791
24,114.461451247
25,118.887755102
26,123.373015873
27,128.302721088
28,132.747165533
29,137.69047619
30,142.221088435
31,146.66553288
32,151.509070295
33,156.14399093
34,160.420634921
35,165.119047619
36,169.672335601
37,174.329931973
38,178.765306122
39,183.504535147
40,187.695011338
41,192.193877551
42,197.010204082
43,201.617913832
44,205.908163265
45,210.4569161
46,214.692743764
47,218.701814059
48,222.565759637
49,226.824263039
50,231.391156463
51,235.713151927
52,240.130385488
53,244.307256236
54,248.289115646
55,252.556689342
56,256.670068027
57,260.792517007
58,265.100907029
59,269.173469388
