,time
0,0.606802721088
1,6.6022675737
2,12.1941043084
3,17.8630385488
4,23.4276643991
5,29.0739229025
6,34.7836734694
7,40.3891156463
8,46.2394557823
9,51.8811791383
10,57.70430839
11,63.5138321995
12,69.2961451247
13,75.1691609977
14,81.2009070295
15,87.1873015873
16,93.3097505669
17,99.2326530612
18,105.364172336
19,111.572789116
20,117.613605442
21,123.536507937
22,128.901587302
23,134.085260771
24,139.296145125
25,144.692970522
26,150.008163265
27,155.935600907
28,161.935600907
29,167.577324263
30,173.799546485
31,179.817687075
32,185.785941043
33,191.110204082
34,196.398185941
35,201.89478458
36,207.79047619
37,213.745124717
38,219.79047619
39,225.953741497
40,231.89478458
41,238.198639456
42,243.28707483
43,249.005895692
44,254.819954649
45,260.393650794
46,266.12154195
47,271.93106576
48,278.638548753
49,284.715646259
50,291.087528345
51,297.205442177
52,303.178231293
53,309.382312925
54,315.500226757
55,321.473015873
56,327.654421769
57,333.949206349
58,340.048979592
59,345.250793651
60,351.010430839
61,356.624943311
62,362.597732426
63,368.048979592
64,373.105668934
65,378.815419501
66,383.967346939
67,389.531972789
68,394.398185941
69,398.380045351
70,403.903854875
71,409.482086168
72,414.715646259
73,420.194104308
74,425.568253968
75,430.597732426
76,435.804081633
77,440.946938776
