,time
0,0.217006802721
1,5.17845804989
2,10.2306122449
3,15.1829931973
4,20.2442176871
5,25.1512471655
6,30.0219954649
7,35.1603174603
8,40.0129251701
9,45.0922902494
10,50.1036281179
11,55.0242630385
12,60.9108843537
13,67.4868480726
14,72.6297052154
15,77.5276643991
16,82.6024943311
17,87.6047619048
18,92.4664399093
19,97.6047619048
20,102.625170068
21,107.314512472
22,112.071882086
23,116.63877551
24,121.314512472
25,125.727210884
26,131.913151927
27,136.824716553
28,141.840589569
29,146.870068027
30,151.976643991
31,156.684126984
32,160.833786848
33,164.665986395
34,169.28276644
35,173.985714286
36,178.815646259
37,183.545804989
38,188.253287982
39,193.255555556
40,198.303174603
41,203.273696145
42,208.017460317
43,213.749886621
44,218.412018141
45,223.083219955
46,227.940362812
47,232.647845805
48,237.328117914
49,242.021995465
50,246.879138322
51,251.600226757
52,256.330385488
53,261.137641723
54,265.913151927
55,270.675056689
56,275.573015873
57,280.062811791
58,284.897278912
59,289.668253968
60,294.53446712
61,299.49138322
62,304.11723356
63,308.811111111
64,313.17845805
65,317.645578231
66,322.607029478
67,327.291836735
68,331.981179138
69,336.688662132
70,341.722675737
71,346.071882086
72,350.570748299
73,355.260090703
74,359.740816327
75,364.094557823
76,369.078684807
77,373.967573696
