,time
0,0.543537414966
1,4.24875283447
2,7.74081632653
3,11.1875283447
4,16.0446712018
5,19.8179138322
6,24.1580498866
7,27.7952380952
8,31.5775510204
9,35.4505668934
10,39.3780045351
11,43.0696145125
12,46.7612244898
13,50.5888888889
14,54.2759637188
15,58.1489795918
16,61.6365079365
17,64.8065759637
18,68.4619047619
19,72.4392290249
20,76.2170068027
21,80.0446712018
22,83.6637188209
23,86.9063492063
24,90.625170068
25,95.1421768707
26,99.1739229025
27,102.987981859
28,106.584353741
29,110.357596372
30,114.040136054
31,117.455102041
32,120.516326531
33,123.600226757
34,126.806575964
35,129.990249433
36,133.527664399
37,137.686394558
38,141.47324263
