,time
0,1.22811791383
1,2.94265232975
2,4.48404164533
3,6.01723356009
4,7.61352904364
5,9.20162712636
6,10.7430164419
7,12.3311145247
8,13.8257950731
9,15.4138931558
10,16.883446712
11,18.496671787
12,19.9913523354
13,21.6261591853
14,22.9741496599
15,24.568811515
16,26.0634920635
17,27.5581726119
18,29.0528531604
19,30.594242476
20,32.1124716553
21,33.6770211071
22,35.2184104227
23,36.6566893424
24,38.2544802867
25,39.6861678005
26,41.2905501508
27,42.7111111111
28,44.2799112477
29,45.8213005632
30,47.2916099773
31,48.9507879615
32,50.44546851
