,time
0,1.1693877551
1,5.69546485261
2,10.4074829932
3,15.0287981859
4,19.8904761905
5,24.6614512472
6,29.3553287982
7,34.0129251701
8,38.6569160998
9,43.2963718821
10,47.9630385488
11,52.8020408163
12,57.3825396825
13,62.1399092971
14,66.8972789116
15,71.6047619048
16,76.1761904762
17,80.7702947846
18,85.4551020408
19,90.2034013605
20,94.9426303855
21,99.6410430839
22,104.425623583
23,109.142176871
24,113.913151927
25,118.643310658
26,123.432426304
27,128.153514739
28,132.892743764
29,137.645578231
30,142.602494331
31,147.396145125
32,152.139909297
