,time
0,0.734013605442
1,4.9335600907
2,9.47777777778
3,14.0854875283
4,18.8247165533
5,23.4732426304
6,28.1308390023
7,32.4800453515
8,36.7204081633
9,41.3009070295
10,45.5866213152
11,50.0038548753
12,54.5163265306
13,58.7929705215
14,63.3326530612
15,67.4414965986
16,71.6863945578
17,76.1988662132
18,80.3848072562
19,84.5027210884
20,88.856462585
21,92.983446712
22,97.0333333333
23,101.255555556
24,105.713605442
25,110.226077098
26,114.720408163
27,119.015192744
28,123.477777778
29,127.985714286
30,132.525396825
31,137.087755102
32,142.103628118
33,146.974376417
34,151.722675737
35,156.185260771
36,160.670521542
37,165.436961451
38,170.198866213
